"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"3768","sequence-specific double-stranded DNA binding (GO:1990837)","2/112",0.104586132284929,0.341264402726643,0,0,3.74848484848485,8.4631203553255,"DDIT3;GRWD1","Upreg","GO_Molecular_Function_2018","HET"
"3769","voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)","1/23",0.106884160764475,0.341264402726643,0,0,9.31583880037488,20.8303053683161,"SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3770","voltage-gated sodium channel activity (GO:0005248)","1/23",0.106884160764475,0.341264402726643,0,0,9.31583880037488,20.8303053683161,"SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3771","acetylcholine receptor activity (GO:0015464)","1/23",0.106884160764475,0.341264402726643,0,0,9.31583880037488,20.8303053683161,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3772","DNA secondary structure binding (GO:0000217)","1/24",0.111265459740971,0.341264402726643,0,0,8.91035410129987,19.5656799048378,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3773","acetyltransferase activity (GO:0016407)","1/24",0.111265459740971,0.341264402726643,0,0,8.91035410129987,19.5656799048378,"NAT8B","Upreg","GO_Molecular_Function_2018","HET"
"3774","phosphatidylinositol phospholipase C activity (GO:0004435)","1/24",0.111265459740971,0.341264402726643,0,0,8.91035410129987,19.5656799048378,"EDNRA","Upreg","GO_Molecular_Function_2018","HET"
"3775","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)","1/25",0.115625484041699,0.341264402726643,0,0,8.53865979381443,18.4212952197675,"ALDH1A3","Upreg","GO_Molecular_Function_2018","HET"
"3776","actin monomer binding (GO:0003785)","1/25",0.115625484041699,0.341264402726643,0,0,8.53865979381443,18.4212952197675,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3777","epidermal growth factor receptor binding (GO:0005154)","1/25",0.115625484041699,0.341264402726643,0,0,8.53865979381443,18.4212952197675,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3778","N-acyltransferase activity (GO:0016410)","1/25",0.115625484041699,0.341264402726643,0,0,8.53865979381443,18.4212952197675,"NAT8B","Upreg","GO_Molecular_Function_2018","HET"
"3779","RNA polymerase II transcription corepressor activity (GO:0001106)","1/26",0.119964335864924,0.341264402726643,0,0,8.19670103092784,17.3816027438558,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3780","phospholipase C activity (GO:0004629)","1/27",0.12428211698541,0.341264402726643,0,0,7.88104678826328,16.4335679096551,"EDNRA","Upreg","GO_Molecular_Function_2018","HET"
"3781","nuclear localization sequence binding (GO:0008139)","1/28",0.128578928681802,0.341264402726643,0,0,7.58877434135166,15.5661875154359,"KPNA7","Upreg","GO_Molecular_Function_2018","HET"
"3782","kinesin binding (GO:0019894)","1/28",0.128578928681802,0.341264402726643,0,0,7.58877434135166,15.5661875154359,"FAM83D","Upreg","GO_Molecular_Function_2018","HET"
"3783","channel activity (GO:0015267)","1/28",0.128578928681802,0.341264402726643,0,0,7.58877434135166,15.5661875154359,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3784","RNA polymerase II repressing transcription factor binding (GO:0001103)","1/28",0.128578928681802,0.341264402726643,0,0,7.58877434135166,15.5661875154359,"BBS2","Upreg","GO_Molecular_Function_2018","HET"
"3785","transition metal ion binding (GO:0046914)","4/399",0.132533616313759,0.341264402726643,0,0,2.10148128198222,4.24692336202205,"NOS3;ENPP1;ALOX15B;KNG1","Upreg","GO_Molecular_Function_2018","HET"
"3786","excitatory extracellular ligand-gated ion channel activity (GO:0005231)","1/29",0.132854871702785,0.341264402726643,0,0,7.31737849779087,14.770113400184,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3787","NADP binding (GO:0050661)","1/30",0.137110046402711,0.341264402726643,0,0,7.06469960895841,14.0373561939592,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3788","phospholipase A2 activity (GO:0004623)","1/30",0.137110046402711,0.341264402726643,0,0,7.06469960895841,14.0373561939592,"PLA2G5","Upreg","GO_Molecular_Function_2018","HET"
"3789","deoxyribonuclease activity (GO:0004536)","1/30",0.137110046402711,0.341264402726643,0,0,7.06469960895841,14.0373561939592,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3790","protein heterodimerization activity (GO:0046982)","3/265",0.141051780681206,0.341264402726643,0,0,2.36721574929691,4.63649556264499,"TGFB2;TCOF1;DDIT3","Upreg","GO_Molecular_Function_2018","HET"
"3791","ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)","1/31",0.141344552566278,0.341264402726643,0,0,6.82886597938144,13.361050061201,"KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3792","ligand-gated channel activity (GO:0022834)","1/31",0.141344552566278,0.341264402726643,0,0,6.82886597938144,13.361050061201,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3793","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)","1/31",0.141344552566278,0.341264402726643,0,0,6.82886597938144,13.361050061201,"ALKBH4","Upreg","GO_Molecular_Function_2018","HET"
"3794","G-protein coupled receptor activity (GO:0004930)","3/267",0.143317282189682,0.341264402726643,0,0,2.34904306220096,4.56347268474242,"GPR182;GPR149;GRPR","Upreg","GO_Molecular_Function_2018","HET"
"3795","cytokine receptor binding (GO:0005126)","2/137",0.145217373230474,0.341264402726643,0,0,3.05046296296296,5.88594007480626,"GDF11;TGFB2","Upreg","GO_Molecular_Function_2018","HET"
"3796","phosphoric diester hydrolase activity (GO:0008081)","1/33",0.149751956302649,0.341264402726643,0,0,6.4014175257732,12.1548514234693,"ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3797","RNA polymerase core enzyme binding (GO:0043175)","1/34",0.153925051186576,0.341264402726643,0,0,6.20712277413308,11.6153235212567,"TCOF1","Upreg","GO_Molecular_Function_2018","HET"
"3798","endodeoxyribonuclease activity (GO:0004520)","1/35",0.15807787212422,0.341264402726643,0,0,6.02425712553062,11.1127513662061,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3799","neuropeptide receptor activity (GO:0008188)","1/35",0.15807787212422,0.341264402726643,0,0,6.02425712553062,11.1127513662061,"GRPR","Upreg","GO_Molecular_Function_2018","HET"
"3800","cation channel activity (GO:0005261)","2/146",0.16055480478682,0.341264402726643,0,0,2.85850694444444,5.22855202741784,"GRIN3B;SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3801","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)","1/36",0.162210516651361,0.341264402726643,0,0,5.85184094256259,10.6436811831562,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3802","exonuclease activity (GO:0004527)","1/36",0.162210516651361,0.341264402726643,0,0,5.85184094256259,10.6436811831562,"ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3803","endopeptidase regulator activity (GO:0061135)","1/36",0.162210516651361,0.341264402726643,0,0,5.85184094256259,10.6436811831562,"KNG1","Upreg","GO_Molecular_Function_2018","HET"
"3804","peptidase inhibitor activity (GO:0030414)","1/36",0.162210516651361,0.341264402726643,0,0,5.85184094256259,10.6436811831562,"KNG1","Upreg","GO_Molecular_Function_2018","HET"
"3805","calcium ion binding (GO:0005509)","3/284",0.163048547969396,0.341264402726643,0,0,2.20501966660423,3.99926022675389,"HRC;ENPP1;ALOX15B","Upreg","GO_Molecular_Function_2018","HET"
"3806","transcription coactivator activity (GO:0003713)","3/291",0.171402474794228,0.352349927546065,0,0,2.15065789473684,3.79320314937764,"CITED2;RFXAP;MED27","Upreg","GO_Molecular_Function_2018","HET"
"3807","RNA polymerase II transcription coactivator activity (GO:0001105)","1/39",0.174488359476585,0.352349927546065,0,0,5.38903960933261,9.40870942025359,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3808","signal sequence binding (GO:0005048)","1/39",0.174488359476585,0.352349927546065,0,0,5.38903960933261,9.40870942025359,"KPNA7","Upreg","GO_Molecular_Function_2018","HET"
"3809","cytokine activity (GO:0005125)","2/155",0.176174963773032,0.352349927546065,0,0,2.6891339869281,4.66908328077039,"GDF11;TGFB2","Upreg","GO_Molecular_Function_2018","HET"
"3810","sodium channel activity (GO:0005272)","1/40",0.178541263849713,0.353158543878553,0,0,5.25059476605868,9.04643629944869,"SCN7A","Upreg","GO_Molecular_Function_2018","HET"
"3811","protein methyltransferase activity (GO:0008276)","1/41",0.182574472256494,0.353369946302892,0,0,5.11907216494845,8.70547939121351,"SETD4","Upreg","GO_Molecular_Function_2018","HET"
"3812","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)","1/41",0.182574472256494,0.353369946302892,0,0,5.11907216494845,8.70547939121351,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3813","transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)","1/47",0.206365381591796,0.390179404666142,0,0,4.45002241147468,7.0226114477866,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3814","protein-lysine N-methyltransferase activity (GO:0016279)","1/47",0.206365381591796,0.390179404666142,0,0,4.45002241147468,7.0226114477866,"SETD4","Upreg","GO_Molecular_Function_2018","HET"
"3815","flavin adenine dinucleotide binding (GO:0050660)","1/48",0.210263345847865,0.390179404666142,0,0,4.35512173722308,6.79135291022147,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3816","ATP-dependent microtubule motor activity (GO:1990939)","1/48",0.210263345847865,0.390179404666142,0,0,4.35512173722308,6.79135291022147,"KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3817","amyloid-beta binding (GO:0001540)","1/49",0.214142359503524,0.390576819169119,0,0,4.26417525773196,6.57158127040772,"TGFB2","Upreg","GO_Molecular_Function_2018","HET"
"3818","transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)","1/50",0.218002513748404,0.390576819169119,0,0,4.17694087944456,6.36251970320458,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3819","cysteine-type endopeptidase inhibitor activity (GO:0004869)","1/51",0.221843899359967,0.390576819169119,0,0,4.09319587628866,6.16345780970175,"KNG1","Upreg","GO_Molecular_Function_2018","HET"
"3820","Rab guanyl-nucleotide exchange factor activity (GO:0017112)","1/51",0.221843899359967,0.390576819169119,0,0,4.09319587628866,6.16345780970175,"TRAPPC2L","Upreg","GO_Molecular_Function_2018","HET"
"3821","SH3/SH2 adaptor activity (GO:0005070)","1/51",0.221843899359967,0.390576819169119,0,0,4.09319587628866,6.16345780970175,"ARHGAP6","Upreg","GO_Molecular_Function_2018","HET"
"3822","extracellular ligand-gated ion channel activity (GO:0005230)","1/52",0.225666606631046,0.390576819169119,0,0,4.01273499090358,5.97374478025857,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3823","methylation-dependent protein binding (GO:0140034)","1/52",0.225666606631046,0.390576819169119,0,0,4.01273499090358,5.97374478025857,"ING5","Upreg","GO_Molecular_Function_2018","HET"
"3824","repressing transcription factor binding (GO:0070491)","1/53",0.229470725457018,0.393378386497745,0,0,3.93536875495638,5.79278337399955,"BBS2","Upreg","GO_Molecular_Function_2018","HET"
"3825","iron ion binding (GO:0005506)","1/54",0.233256345315337,0.396095680724157,0,0,3.86092199961097,5.6200246083287,"ALOX15B","Upreg","GO_Molecular_Function_2018","HET"
"3826","methylated histone binding (GO:0035064)","1/55",0.237023555188155,0.398731214335214,0,0,3.78923253150057,5.45496306253257,"ING5","Upreg","GO_Molecular_Function_2018","HET"
"3827","phosphoric ester hydrolase activity (GO:0042578)","1/56",0.240772443765491,0.401287406275819,0,0,3.72014995313964,5.29713270954911,"PHOSPHO1","Upreg","GO_Molecular_Function_2018","HET"
"3828","microtubule binding (GO:0008017)","2/195",0.247741953327786,0.409115152284418,0,0,2.12748272884283,2.96862043811149,"FAM83D;KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3829","nuclease activity (GO:0004518)","1/59",0.251910061172378,0.410764085450621,0,0,3.52719516530395,4.86288455980486,"ENPP1","Upreg","GO_Molecular_Function_2018","HET"
"3830","ligand-gated cation channel activity (GO:0099094)","1/60",0.255586542058164,0.410764085450621,0,0,3.46723746286912,4.72998527230235,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3831","microtubule motor activity (GO:0003777)","1/60",0.255586542058164,0.410764085450621,0,0,3.46723746286912,4.72998527230235,"KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3832","transcription corepressor activity (GO:0003714)","2/203",0.26226274488252,0.415083057193138,0,0,2.0419776119403,2.73300005922648,"CITED2;DDIT3","Upreg","GO_Molecular_Function_2018","HET"
"3833","PDZ domain binding (GO:0030165)","1/62",0.26288593622232,0.415083057193138,0,0,3.3532195369275,4.48001880974068,"TBC1D10A","Upreg","GO_Molecular_Function_2018","HET"
"3834","ATPase binding (GO:0051117)","1/63",0.266509021295713,0.41714455507155,0,0,3.29896907216495,4.36238246575955,"HRC","Upreg","GO_Molecular_Function_2018","HET"
"3835","DNA binding (GO:0003677)","6/893",0.273254977796353,0.42401634485641,0,0,1.39809323072398,1.81381616212586,"HES7;DDIT3;XRCC2;RFXAP;PATZ1;MCM2","Upreg","GO_Molecular_Function_2018","HET"
"3836","phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)","1/68",0.284361725987834,0.431820467019911,0,0,3.05200800123096,3.83792499099431,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3837","ligand-gated ion channel activity (GO:0015276)","1/68",0.284361725987834,0.431820467019911,0,0,3.05200800123096,3.83792499099431,"CHRNB1","Upreg","GO_Molecular_Function_2018","HET"
"3838","growth factor activity (GO:0008083)","1/69",0.287880311346607,0.431820467019911,0,0,3.00697392359005,3.74431541516073,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3839","phospholipase activity (GO:0004620)","1/69",0.287880311346607,0.431820467019911,0,0,3.00697392359005,3.74431541516073,"PLA2G5","Upreg","GO_Molecular_Function_2018","HET"
"3840","phosphatidylinositol bisphosphate kinase activity (GO:0052813)","1/71",0.29486619187392,0.436585831702486,0,0,2.92076583210604,3.56693740815248,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3841","heme binding (GO:0020037)","1/72",0.298333651663365,0.436585831702486,0,0,2.87948308407144,3.48285798123154,"NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3842","DNA-dependent ATPase activity (GO:0008094)","1/72",0.298333651663365,0.436585831702486,0,0,2.87948308407144,3.48285798123154,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3843","endonuclease activity (GO:0004519)","1/73",0.301784233455671,0.438073887274361,0,0,2.8393470790378,3.40165982364568,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3844","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)","1/75",0.308635088137686,0.442255071238094,0,0,2.76232933964893,3.24738234033022,"PDF","Upreg","GO_Molecular_Function_2018","HET"
"3845","phosphatidylinositol 3-kinase activity (GO:0035004)","1/76",0.312035522484656,0.442255071238094,0,0,2.72536082474227,3.17405944392982,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3846","thiol-dependent ubiquitin-specific protease activity (GO:0004843)","1/76",0.312035522484656,0.442255071238094,0,0,2.72536082474227,3.17405944392982,"OTUD1","Upreg","GO_Molecular_Function_2018","HET"
"3847","calcium ion transmembrane transporter activity (GO:0015085)","1/77",0.315419401787586,0.443558533763793,0,0,2.68936516549105,3.10312962096285,"GRIN3B","Upreg","GO_Molecular_Function_2018","HET"
"3848","protein transporter activity (GO:0008565)","1/80",0.325472505417683,0.454147681978163,0,0,2.58684588281352,2.9036757553192,"KPNA7","Upreg","GO_Molecular_Function_2018","HET"
"3849","hormone activity (GO:0005179)","1/83",0.335379462948379,0.464371564082371,0,0,2.49182801106362,2.72230381951298,"SST","Upreg","GO_Molecular_Function_2018","HET"
"3850","RNA polymerase II transcription cofactor activity (GO:0001104)","1/84",0.33864966952585,0.465320156600404,0,0,2.46168177866104,2.66548226943274,"CITED2","Upreg","GO_Molecular_Function_2018","HET"
"3851","motor activity (GO:0003774)","1/85",0.341903948732397,0.46623265736236,0,0,2.43225331369661,2.61035611581952,"KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3852","GTPase activator activity (GO:0005096)","2/249",0.345303030827976,0.467327410143125,0,0,1.65781039136302,1.76280432653686,"ARHGAP6;TBC1D10A","Upreg","GO_Molecular_Function_2018","HET"
"3853","single-stranded DNA binding (GO:0003697)","1/87",0.348365031679959,0.467953027629796,0,0,2.37544953248621,2.50492200145235,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
"3854","actin binding (GO:0003779)","2/254",0.354191922606721,0.471129969673754,0,0,1.62450396825397,1.68609924310645,"ALKBH4;NOS3","Upreg","GO_Molecular_Function_2018","HET"
"3855","tubulin binding (GO:0015631)","2/255",0.355964865975725,0.471129969673754,0,0,1.61800065876153,1.67127048937124,"FAM83D;KIF7","Upreg","GO_Molecular_Function_2018","HET"
"3856","growth factor receptor binding (GO:0070851)","1/92",0.364244339341669,0.472963757569028,0,0,2.24436388353914,2.26665125767113,"HBEGF","Upreg","GO_Molecular_Function_2018","HET"
"3857","thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)","1/92",0.364244339341669,0.472963757569028,0,0,2.24436388353914,2.26665125767113,"OTUD1","Upreg","GO_Molecular_Function_2018","HET"
"3858","calcium channel activity (GO:0005262)","1/93",0.367373932758496,0.472963757569028,0,0,2.21985656656208,2.22290900096506,"GRIN3B","Upreg","GO_Molecular_Function_2018","HET"
"3859","metal ion binding (GO:0046872)","3/442",0.368687506109777,0.472963757569028,0,0,1.40004795588059,1.39697605556471,"HRC;ENPP1;ALOX15B","Upreg","GO_Molecular_Function_2018","HET"
"3860","ATPase activity, coupled (GO:0042623)","1/94",0.370488276762405,0.472963757569028,0,0,2.19587628865979,2.180359077073,"XRCC2","Upreg","GO_Molecular_Function_2018","HET"
